new file name, old file name, CWE, CWE present, CWE description, CodeQl result
J1000, CWE111_Unsafe_JNI__console_01_bad, CWE-111, True, Unsafe JNI
J2645, CWE80_XSS__Servlet_database_01_bad, CWE-80, True, XSS
J2646, CWE80_XSS__Servlet_database_01_good, CWE-80, False, XSS
J2647, CWE80_XSS__Servlet_File_01_bad, CWE-80, True, XSS
J2648, CWE80_XSS__Servlet_File_01_good, CWE-80, False, XSS
J2649, CWE80_XSS__Servlet_getCookies_Servlet_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2650, CWE80_XSS__Servlet_getCookies_Servlet_01_good, CWE-80, False, XSS
J2651, CWE80_XSS__Servlet_getParameter_Servlet_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2652, CWE80_XSS__Servlet_getParameter_Servlet_01_good, CWE-80, False, XSS
J2653, CWE80_XSS__Servlet_getQueryString_Servlet_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2654, CWE80_XSS__Servlet_getQueryString_Servlet_01_good, CWE-80, False, XSS
J2655, CWE80_XSS__Servlet_listen_tcp_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2656, CWE80_XSS__Servlet_listen_tcp_01_good, CWE-80, False, XSS
J2657, CWE80_XSS__Servlet_PropertiesFile_01_bad, CWE-80, True, XSS
J2658, CWE80_XSS__Servlet_PropertiesFile_01_good, CWE-80, False, XSS
J2659, CWE80_XSS__Servlet_URLConnection_01_bad, CWE-80, True, XSS,CWE-74 CWE-79 CWE-707
J2660, CWE80_XSS__Servlet_URLConnection_01_good, CWE-80, False, XSS
J2661, CWE81_XSS_Error_Message__Servlet_connect_tcp_01_bad, CWE-81, True, XSS Error Message
J2662, CWE81_XSS_Error_Message__Servlet_connect_tcp_01_good, CWE-81, False, XSS Error Message
J2663, CWE81_XSS_Error_Message__Servlet_database_01_bad, CWE-81, True, XSS Error Message
J2664, CWE81_XSS_Error_Message__Servlet_database_01_good, CWE-81, False, XSS Error Message
J2665, CWE81_XSS_Error_Message__Servlet_File_01_bad, CWE-81, True, XSS Error Message
J2666, CWE81_XSS_Error_Message__Servlet_File_01_good, CWE-81, False, XSS Error Message
J2667, CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_01_bad, CWE-81, True, XSS Error Message
J2668, CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_01_good, CWE-81, False, XSS Error Message
J2669, CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_01_bad, CWE-81, True, XSS Error Message
J2670, CWE81_XSS_Error_Message__Servlet_getParameter_Servlet_01_good, CWE-81, False, XSS Error Message
J2671, CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_01_bad, CWE-81, True, XSS Error Message
J2672, CWE81_XSS_Error_Message__Servlet_getQueryString_Servlet_01_good, CWE-81, False, XSS Error Message
J2673, CWE81_XSS_Error_Message__Servlet_listen_tcp_01_bad, CWE-81, True, XSS Error Message
J2674, CWE81_XSS_Error_Message__Servlet_listen_tcp_01_good, CWE-81, False, XSS Error Message
J2675, CWE81_XSS_Error_Message__Servlet_PropertiesFile_01_bad, CWE-81, True, XSS Error Message
J2676, CWE81_XSS_Error_Message__Servlet_PropertiesFile_01_good, CWE-81, False, XSS Error Message
J2677, CWE81_XSS_Error_Message__Servlet_URLConnection_01_bad, CWE-81, True, XSS Error Message
J2678, CWE81_XSS_Error_Message__Servlet_URLConnection_01_good, CWE-81, False, XSS Error Message
J2679, CWE832_Unlock_Not_Locked__ReentrantLock_Servlet_01_bad, CWE-832, True, Unlock Not Locked
J2680, CWE832_Unlock_Not_Locked__ReentrantLock_Servlet_01_good, CWE-832, False, Unlock Not Locked
J2681, CWE832_Unlock_Not_Locked__ReentrantLock_Thread_01_bad, CWE-832, True, Unlock Not Locked
J2682, CWE832_Unlock_Not_Locked__ReentrantLock_Thread_01_good, CWE-832, False, Unlock Not Locked
J2683, CWE833_Deadlock__ReentrantLock_Servlet_01_bad, CWE-833, True, Deadlock
J2684, CWE833_Deadlock__ReentrantLock_Servlet_01_good, CWE-833, False, Deadlock
J2685, CWE833_Deadlock__ReentrantLock_Thread_01_bad, CWE-833, True, Deadlock
J2686, CWE833_Deadlock__ReentrantLock_Thread_01_good, CWE-833, False, Deadlock
J2687, CWE833_Deadlock__synchronized_methods_Servlet_01_bad, CWE-833, True, Deadlock
J2688, CWE833_Deadlock__synchronized_methods_Servlet_01_good, CWE-833, False, Deadlock
J2689, CWE833_Deadlock__synchronized_methods_Thread_01_bad, CWE-833, True, Deadlock
J2690, CWE833_Deadlock__synchronized_methods_Thread_01_good, CWE-833, False, Deadlock
J2691, CWE833_Deadlock__synchronized_Objects_Servlet_01_bad, CWE-833, True, Deadlock
J2692, CWE833_Deadlock__synchronized_Objects_Servlet_01_good, CWE-833, False, Deadlock
J2693, CWE833_Deadlock__synchronized_Objects_Thread_01_bad, CWE-833, True, Deadlock
J2694, CWE833_Deadlock__synchronized_Objects_Thread_01_good, CWE-833, False, Deadlock
J2695, CWE835_Infinite_Loop__do_01_bad, CWE-835, True, Infinite Loop
J2696, CWE835_Infinite_Loop__do_01_good, CWE-835, False, Infinite Loop
J2697, CWE835_Infinite_Loop__do_true_01_bad, CWE-835, True, Infinite Loop
J2698, CWE835_Infinite_Loop__do_true_01_good, CWE-835, False, Infinite Loop
J2699, CWE835_Infinite_Loop__for_01_bad, CWE-835, True, Infinite Loop
J2700, CWE835_Infinite_Loop__for_01_good, CWE-835, False, Infinite Loop
J2701, CWE835_Infinite_Loop__for_empty_01_bad, CWE-835, True, Infinite Loop
J2702, CWE835_Infinite_Loop__for_empty_01_good, CWE-835, False, Infinite Loop
J2703, CWE835_Infinite_Loop__while_01_bad, CWE-835, True, Infinite Loop
J2704, CWE835_Infinite_Loop__while_01_good, CWE-835, False, Infinite Loop
J2705, CWE835_Infinite_Loop__while_true_01_bad, CWE-835, True, Infinite Loop
J2706, CWE835_Infinite_Loop__while_true_01_good, CWE-835, False, Infinite Loop
J2707, CWE83_XSS_Attribute__Servlet_connect_tcp_01_bad, CWE-83, True, XSS Attribute,CWE-74 CWE-79 CWE-707
J2708, CWE83_XSS_Attribute__Servlet_connect_tcp_01_good, CWE-83, False, XSS Attribute
J2709, CWE83_XSS_Attribute__Servlet_database_01_bad, CWE-83, True, XSS Attribute
J2710, CWE83_XSS_Attribute__Servlet_database_01_good, CWE-83, False, XSS Attribute
J2711, CWE83_XSS_Attribute__Servlet_File_01_bad, CWE-83, True, XSS Attribute
J2712, CWE83_XSS_Attribute__Servlet_File_01_good, CWE-83, False, XSS Attribute
J2713, CWE83_XSS_Attribute__Servlet_getCookies_Servlet_01_bad, CWE-83, True, XSS Attribute,CWE-74 CWE-79 CWE-707
J2714, CWE83_XSS_Attribute__Servlet_getCookies_Servlet_01_good, CWE-83, False, XSS Attribute
J2715, CWE83_XSS_Attribute__Servlet_getParameter_Servlet_01_bad, CWE-83, True, XSS Attribute,CWE-74 CWE-79 CWE-707
J2716, CWE83_XSS_Attribute__Servlet_getParameter_Servlet_01_good, CWE-83, False, XSS Attribute
J2717, CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_01_bad, CWE-83, True, XSS Attribute,CWE-74 CWE-79 CWE-707
J2718, CWE83_XSS_Attribute__Servlet_getQueryString_Servlet_01_good, CWE-83, False, XSS Attribute
J2719, CWE83_XSS_Attribute__Servlet_listen_tcp_01_bad, CWE-83, True, XSS Attribute,CWE-74 CWE-79 CWE-707
J2720, CWE83_XSS_Attribute__Servlet_listen_tcp_01_good, CWE-83, False, XSS Attribute
J2721, CWE83_XSS_Attribute__Servlet_PropertiesFile_01_bad, CWE-83, True, XSS Attribute
J2722, CWE83_XSS_Attribute__Servlet_PropertiesFile_01_good, CWE-83, False, XSS Attribute
J2723, CWE83_XSS_Attribute__Servlet_URLConnection_01_bad, CWE-83, True, XSS Attribute,CWE-74 CWE-79 CWE-707
J2724, CWE83_XSS_Attribute__Servlet_URLConnection_01_good, CWE-83, False, XSS Attribute
J2725, CWE89_SQL_Injection__connect_tcp_executeBatch_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2726, CWE89_SQL_Injection__connect_tcp_executeBatch_01_good, CWE-89, False, SQL Injection
J2727, CWE89_SQL_Injection__connect_tcp_executeQuery_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2728, CWE89_SQL_Injection__connect_tcp_executeQuery_01_good, CWE-89, False, SQL Injection
J2729, CWE89_SQL_Injection__connect_tcp_executeUpdate_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2730, CWE89_SQL_Injection__connect_tcp_executeUpdate_01_good, CWE-89, False, SQL Injection
J2731, CWE89_SQL_Injection__connect_tcp_execute_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2732, CWE89_SQL_Injection__connect_tcp_execute_01_good, CWE-89, False, SQL Injection
J2733, CWE89_SQL_Injection__connect_tcp_prepareStatement_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2734, CWE89_SQL_Injection__connect_tcp_prepareStatement_01_good, CWE-89, False, SQL Injection
J2735, CWE89_SQL_Injection__console_readLine_executeBatch_01_bad, CWE-89, True, SQL Injection
J2736, CWE89_SQL_Injection__console_readLine_executeBatch_01_good, CWE-89, False, SQL Injection
J2737, CWE89_SQL_Injection__console_readLine_executeQuery_01_bad, CWE-89, True, SQL Injection
J2738, CWE89_SQL_Injection__console_readLine_executeQuery_01_good, CWE-89, False, SQL Injection
J2739, CWE89_SQL_Injection__console_readLine_executeUpdate_01_bad, CWE-89, True, SQL Injection
J2740, CWE89_SQL_Injection__console_readLine_executeUpdate_01_good, CWE-89, False, SQL Injection
J2741, CWE89_SQL_Injection__console_readLine_execute_01_bad, CWE-89, True, SQL Injection
J2742, CWE89_SQL_Injection__console_readLine_execute_01_good, CWE-89, False, SQL Injection
J2743, CWE89_SQL_Injection__console_readLine_prepareStatement_01_bad, CWE-89, True, SQL Injection
J2744, CWE89_SQL_Injection__console_readLine_prepareStatement_01_good, CWE-89, False, SQL Injection
J2745, CWE89_SQL_Injection__database_executeBatch_01_bad, CWE-89, True, SQL Injection
J2746, CWE89_SQL_Injection__database_executeBatch_01_good, CWE-89, False, SQL Injection
J2747, CWE89_SQL_Injection__database_executeQuery_01_bad, CWE-89, True, SQL Injection
J2748, CWE89_SQL_Injection__database_executeQuery_01_good, CWE-89, False, SQL Injection
J2749, CWE89_SQL_Injection__database_executeUpdate_01_bad, CWE-89, True, SQL Injection
J2750, CWE89_SQL_Injection__database_executeUpdate_01_good, CWE-89, False, SQL Injection
J2751, CWE89_SQL_Injection__database_execute_01_bad, CWE-89, True, SQL Injection
J2752, CWE89_SQL_Injection__database_execute_01_good, CWE-89, False, SQL Injection
J2753, CWE89_SQL_Injection__database_prepareStatement_01_bad, CWE-89, True, SQL Injection
J2754, CWE89_SQL_Injection__database_prepareStatement_01_good, CWE-89, False, SQL Injection
J2755, CWE89_SQL_Injection__Environment_executeBatch_01_bad, CWE-89, True, SQL Injection
J2756, CWE89_SQL_Injection__Environment_executeBatch_01_good, CWE-89, False, SQL Injection
J2757, CWE89_SQL_Injection__Environment_executeQuery_01_bad, CWE-89, True, SQL Injection
J2758, CWE89_SQL_Injection__Environment_executeQuery_01_good, CWE-89, False, SQL Injection
J2759, CWE89_SQL_Injection__Environment_executeUpdate_01_bad, CWE-89, True, SQL Injection
J2760, CWE89_SQL_Injection__Environment_executeUpdate_01_good, CWE-89, False, SQL Injection
J2761, CWE89_SQL_Injection__Environment_execute_01_bad, CWE-89, True, SQL Injection
J2762, CWE89_SQL_Injection__Environment_execute_01_good, CWE-89, False, SQL Injection
J2763, CWE89_SQL_Injection__Environment_prepareStatement_01_bad, CWE-89, True, SQL Injection
J2764, CWE89_SQL_Injection__Environment_prepareStatement_01_good, CWE-89, False, SQL Injection
J2765, CWE89_SQL_Injection__File_executeBatch_01_bad, CWE-89, True, SQL Injection
J2766, CWE89_SQL_Injection__File_executeBatch_01_good, CWE-89, False, SQL Injection
J2767, CWE89_SQL_Injection__File_executeQuery_01_bad, CWE-89, True, SQL Injection
J2768, CWE89_SQL_Injection__File_executeQuery_01_good, CWE-89, False, SQL Injection
J2769, CWE89_SQL_Injection__File_executeUpdate_01_bad, CWE-89, True, SQL Injection
J2770, CWE89_SQL_Injection__File_executeUpdate_01_good, CWE-89, False, SQL Injection
J2771, CWE89_SQL_Injection__File_execute_01_bad, CWE-89, True, SQL Injection
J2772, CWE89_SQL_Injection__File_execute_01_good, CWE-89, False, SQL Injection
J2773, CWE89_SQL_Injection__File_prepareStatement_01_bad, CWE-89, True, SQL Injection
J2774, CWE89_SQL_Injection__File_prepareStatement_01_good, CWE-89, False, SQL Injection
J2775, CWE89_SQL_Injection__getCookies_Servlet_executeBatch_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2776, CWE89_SQL_Injection__getCookies_Servlet_executeBatch_01_good, CWE-89, False, SQL Injection
J2777, CWE89_SQL_Injection__getCookies_Servlet_executeQuery_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2778, CWE89_SQL_Injection__getCookies_Servlet_executeQuery_01_good, CWE-89, False, SQL Injection
J2779, CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2780, CWE89_SQL_Injection__getCookies_Servlet_executeUpdate_01_good, CWE-89, False, SQL Injection
J2781, CWE89_SQL_Injection__getCookies_Servlet_execute_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2782, CWE89_SQL_Injection__getCookies_Servlet_execute_01_good, CWE-89, False, SQL Injection
J2783, CWE89_SQL_Injection__getCookies_Servlet_prepareStatement_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2784, CWE89_SQL_Injection__getCookies_Servlet_prepareStatement_01_good, CWE-89, False, SQL Injection
J2785, CWE89_SQL_Injection__getParameter_Servlet_executeBatch_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2786, CWE89_SQL_Injection__getParameter_Servlet_executeBatch_01_good, CWE-89, False, SQL Injection
J2787, CWE89_SQL_Injection__getParameter_Servlet_executeQuery_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2788, CWE89_SQL_Injection__getParameter_Servlet_executeQuery_01_good, CWE-89, False, SQL Injection
J2789, CWE89_SQL_Injection__getParameter_Servlet_executeUpdate_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2790, CWE89_SQL_Injection__getParameter_Servlet_executeUpdate_01_good, CWE-89, False, SQL Injection
J2791, CWE89_SQL_Injection__getParameter_Servlet_execute_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2792, CWE89_SQL_Injection__getParameter_Servlet_execute_01_good, CWE-89, False, SQL Injection
J2793, CWE89_SQL_Injection__getParameter_Servlet_prepareStatement_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2794, CWE89_SQL_Injection__getParameter_Servlet_prepareStatement_01_good, CWE-89, False, SQL Injection
J2795, CWE89_SQL_Injection__getQueryString_Servlet_executeBatch_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2796, CWE89_SQL_Injection__getQueryString_Servlet_executeBatch_01_good, CWE-89, False, SQL Injection
J2797, CWE89_SQL_Injection__getQueryString_Servlet_executeQuery_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2798, CWE89_SQL_Injection__getQueryString_Servlet_executeQuery_01_good, CWE-89, False, SQL Injection
J2799, CWE89_SQL_Injection__getQueryString_Servlet_executeUpdate_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2800, CWE89_SQL_Injection__getQueryString_Servlet_executeUpdate_01_good, CWE-89, False, SQL Injection
J2801, CWE89_SQL_Injection__getQueryString_Servlet_execute_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2802, CWE89_SQL_Injection__getQueryString_Servlet_execute_01_good, CWE-89, False, SQL Injection
J2803, CWE89_SQL_Injection__getQueryString_Servlet_prepareStatement_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2804, CWE89_SQL_Injection__getQueryString_Servlet_prepareStatement_01_good, CWE-89, False, SQL Injection
J2805, CWE89_SQL_Injection__listen_tcp_executeBatch_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2806, CWE89_SQL_Injection__listen_tcp_executeBatch_01_good, CWE-89, False, SQL Injection
J2807, CWE89_SQL_Injection__listen_tcp_executeQuery_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2808, CWE89_SQL_Injection__listen_tcp_executeQuery_01_good, CWE-89, False, SQL Injection
J2809, CWE89_SQL_Injection__listen_tcp_executeUpdate_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2810, CWE89_SQL_Injection__listen_tcp_executeUpdate_01_good, CWE-89, False, SQL Injection
J2811, CWE89_SQL_Injection__listen_tcp_execute_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2812, CWE89_SQL_Injection__listen_tcp_execute_01_good, CWE-89, False, SQL Injection
J2813, CWE89_SQL_Injection__listen_tcp_prepareStatement_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2814, CWE89_SQL_Injection__listen_tcp_prepareStatement_01_good, CWE-89, False, SQL Injection
J2815, CWE89_SQL_Injection__PropertiesFile_executeBatch_01_bad, CWE-89, True, SQL Injection
J2816, CWE89_SQL_Injection__PropertiesFile_executeBatch_01_good, CWE-89, False, SQL Injection
J2817, CWE89_SQL_Injection__PropertiesFile_executeQuery_01_bad, CWE-89, True, SQL Injection
J2818, CWE89_SQL_Injection__PropertiesFile_executeQuery_01_good, CWE-89, False, SQL Injection
J2819, CWE89_SQL_Injection__PropertiesFile_executeUpdate_01_bad, CWE-89, True, SQL Injection
J2820, CWE89_SQL_Injection__PropertiesFile_executeUpdate_01_good, CWE-89, False, SQL Injection
J2821, CWE89_SQL_Injection__PropertiesFile_execute_01_bad, CWE-89, True, SQL Injection
J2822, CWE89_SQL_Injection__PropertiesFile_execute_01_good, CWE-89, False, SQL Injection
J2823, CWE89_SQL_Injection__PropertiesFile_prepareStatement_01_bad, CWE-89, True, SQL Injection
J2824, CWE89_SQL_Injection__PropertiesFile_prepareStatement_01_good, CWE-89, False, SQL Injection
J2825, CWE89_SQL_Injection__Property_executeBatch_01_bad, CWE-89, True, SQL Injection
J2826, CWE89_SQL_Injection__Property_executeBatch_01_good, CWE-89, False, SQL Injection
J2827, CWE89_SQL_Injection__Property_executeQuery_01_bad, CWE-89, True, SQL Injection
J2828, CWE89_SQL_Injection__Property_executeQuery_01_good, CWE-89, False, SQL Injection
J2829, CWE89_SQL_Injection__Property_executeUpdate_01_bad, CWE-89, True, SQL Injection
J2830, CWE89_SQL_Injection__Property_executeUpdate_01_good, CWE-89, False, SQL Injection
J2831, CWE89_SQL_Injection__Property_execute_01_bad, CWE-89, True, SQL Injection
J2832, CWE89_SQL_Injection__Property_execute_01_good, CWE-89, False, SQL Injection
J2833, CWE89_SQL_Injection__Property_prepareStatement_01_bad, CWE-89, True, SQL Injection
J2834, CWE89_SQL_Injection__Property_prepareStatement_01_good, CWE-89, False, SQL Injection
J2835, CWE89_SQL_Injection__URLConnection_executeBatch_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2836, CWE89_SQL_Injection__URLConnection_executeBatch_01_good, CWE-89, False, SQL Injection
J2837, CWE89_SQL_Injection__URLConnection_executeQuery_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2838, CWE89_SQL_Injection__URLConnection_executeQuery_01_good, CWE-89, False, SQL Injection
J2839, CWE89_SQL_Injection__URLConnection_executeUpdate_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2840, CWE89_SQL_Injection__URLConnection_executeUpdate_01_good, CWE-89, False, SQL Injection
J2841, CWE89_SQL_Injection__URLConnection_execute_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2842, CWE89_SQL_Injection__URLConnection_execute_01_good, CWE-89, False, SQL Injection
J2843, CWE89_SQL_Injection__URLConnection_prepareStatement_01_bad, CWE-89, True, SQL Injection,CWE-74 CWE-89 CWE-564 CWE-707 CWE-943
J2844, CWE89_SQL_Injection__URLConnection_prepareStatement_01_good, CWE-89, False, SQL Injection
J2845, CWE90_LDAP_Injection__connect_tcp_01_bad, CWE-90, True, LDAP Injection,CWE-74 CWE-90 CWE-707 CWE-943
J2846, CWE90_LDAP_Injection__connect_tcp_01_good, CWE-90, False, LDAP Injection
J2847, CWE90_LDAP_Injection__console_readLine_01_bad, CWE-90, True, LDAP Injection
J2848, CWE90_LDAP_Injection__console_readLine_01_good, CWE-90, False, LDAP Injection
J2849, CWE90_LDAP_Injection__database_01_bad, CWE-90, True, LDAP Injection
J2850, CWE90_LDAP_Injection__database_01_good, CWE-90, False, LDAP Injection
J2851, CWE90_LDAP_Injection__Environment_01_bad, CWE-90, True, LDAP Injection
J2852, CWE90_LDAP_Injection__Environment_01_good, CWE-90, False, LDAP Injection
J2853, CWE90_LDAP_Injection__File_01_bad, CWE-90, True, LDAP Injection
J2854, CWE90_LDAP_Injection__File_01_good, CWE-90, False, LDAP Injection
J2855, CWE90_LDAP_Injection__getCookies_Servlet_01_bad, CWE-90, True, LDAP Injection,CWE-74 CWE-90 CWE-707 CWE-943
J2856, CWE90_LDAP_Injection__getCookies_Servlet_01_good, CWE-90, False, LDAP Injection
J2857, CWE90_LDAP_Injection__getParameter_Servlet_01_bad, CWE-90, True, LDAP Injection,CWE-74 CWE-90 CWE-707 CWE-943
J2858, CWE90_LDAP_Injection__getParameter_Servlet_01_good, CWE-90, False, LDAP Injection
J2859, CWE90_LDAP_Injection__getQueryString_Servlet_01_bad, CWE-90, True, LDAP Injection,CWE-74 CWE-90 CWE-707 CWE-943
